,nome-geografico,match,name,nome-vide,vide_type,lookup,faculdade,nome-pai,uc-entrada,match_error,match_obs
286004,São Martinho,,Miguel da Cunha Soutomaior Azevedo e Melo,Soutomaior,cut,Miguel da Cunha Soutomaior,Cânones,Agostinho José de Azevedo e Melo,0000-00-00,False,
176478,Matosinhos,,Miguel Domingues de Oliveira,Domingues,cut,Miguel Domingues,Cânones,Francisco Domingues,1719-10-27,False,
248166,Lisboa,,Miguel Fermer,Cacela,add,Miguel Fermer Cacela,,,0000-00-00,False,
247930,Guimarães,,Miguel Ferreira Felgueira,Felgueira,cut,Miguel Ferreira Felgueira,Medicina,,1649-10-03,False,
282178,Mortágua,,Miguel Ferreira de Frias,Matos,add,Miguel Ferreira de Frias Matos,Cânones,Manuel de Matos,1783-07-01,False,
282178,Vila Nova,,Miguel Ferreira de Frias,Matos,add,Miguel Ferreira de Frias Matos,Cânones,Manuel de Matos,1783-07-01,False,
141168,São Brás de Tonda,,Miguel de Figueiredo e Abreu,Figueiredo,cut,Miguel de Figueiredo,Cânones,Manuel de Figueiredo e Abreu,1673-10-01,False,
138010,Tonda,,Miguel de Figueiredo,Abreu,add,Miguel de Figueiredo Abreu,,Manuel de Figueiredo e Abreu,0000-00-00,False,
138021,Coimbra,,Miguel José de Figueiredo,Miguel de Figueiredo,rep,Miguel de Figueiredo,Cânones,,1754-10-01,False,
280109,,,Miguel Filipe,Miguel Filipe Neri de Bulhões,rep,Miguel Filipe Neri de Bulhões,Medicina,,1771-02-18,False,
138739,Abiul,,Miguel Flores,Leão,add,Miguel Flores Leão,,,0000-00-00,False,
162901,Aveiro,,Miguel Francisco,Serrão,add,Miguel Francisco Serrão,,,0000-00-00,False,
185528,Cernache,,Miguel Henriques Bernardes,de Matos,add,Miguel Henriques Bernardes de Matos,,,0000-00-00,False,
189770,Avis,,Miguel Henriques,Fonseca,add,Miguel Henriques Fonseca,Leis,,0000-00-00,False,
203971,Souzel,,Miguel Homem da Costa,Homem,cut,Miguel Homem,Medicina,Miguel Homem,1597-12-22,False,
192861,,,Miguel Homem,Costa,add,Miguel Homem Costa,,,0000-00-00,False,
228906,Lisboa,,Miguel Jacome da Rosa,Jácome,add,Miguel Jacome da Rosa Jácome,Medicina,Francisco Lopes Rosa,1600-10-06,False,
191961,Lisboa,,Miguel Jacome,da Rosa,add,Miguel Jacome da Rosa,,,0000-00-00,False,
310147,Alagoa,,Miguel Joaquim de Cerqueira e Silva,Cerqueira,cut,Miguel Joaquim de Cerqueira,,,0000-00-00,False,
310147,Brasil,,Miguel Joaquim de Cerqueira e Silva,Cerqueira,cut,Miguel Joaquim de Cerqueira,,,0000-00-00,False,
310146,Guimarães,,Miguel Joaquim da Silva,Coelho,add,Miguel Joaquim da Silva Coelho,Cânones,Filipe da Silva Soares,1750-07-06,False,
295001,,,Miguel Joaquim de Sá,Moreira,add,Miguel Joaquim de Sá Moreira,,,0000-00-00,False,
309521,,,Miguel José de Figueiredo Tavares,Figueiredo,cut,Miguel José de Figueiredo,,,0000-00-00,False,
189777,Lisboa,,Miguel Miranda Henriques,Miguel José de Miranda Henriques,rep,Miguel José de Miranda Henriques,,,0000-00-00,False,
171876,Valadares,,Miguel José de Noronha,Miguel José de Noronha e Menezes,rep,Miguel José de Noronha e Menezes,,,0000-00-00,False,
193082,Torre de Moncorvo,,Miguel João,Costa,add,Miguel João Costa,Cânones,,1680-10-15,False,
234736,Castº de Vide,,Miguel Lobo,da Gama,add,Miguel Lobo da Gama,,,0000-00-00,False,
164081,Arez,,Miguel Lopes Caldeira Frausto,Caldeira,cut,Miguel Lopes Caldeira,,,0000-00-00,False,
287126,Castro Marim,,Miguel Lopes da Fonseca Monteiro,Fonseca,cut,Miguel Lopes da Fonseca,Cânones,João Monteiro da Fonseca,1766-05-13,False,
229764,Leiria,,Miguel Luís da Silva,Miguel Luís de Ataíde da Silva,rep,Miguel Luís de Ataíde da Silva,Cânones,,1699-10-01,False,
183885,Redinha,,Miguel Manso,Manso Preto,add,Miguel Manso Manso Preto,,António Rodrigues Preto,0000-00-00,False,
215685,Baía,,Miguel Nunes Viana,Miguel Nunes de Sousa,rep,Miguel Nunes de Sousa,,,0000-00-00,False,
215685,Brasil,,Miguel Nunes Viana,Miguel Nunes de Sousa,rep,Miguel Nunes de Sousa,,,0000-00-00,False,
176879,Carapito,,Miguel Osório,Almeida,add,Miguel Osório Almeida,,André Beltrão,0000-00-00,False,
316223,Canos de Senhorim,,Miguel Paes de Figueiredo e Sousa,,novid,Miguel Paes de Figueiredo e Sousa,Cânones,João Paes,0000-00-00,False,
270924,Mangualde,,Miguel Pais do Amaral,Menezes,add,Miguel Pais do Amaral Menezes,,,0000-00-00,False,
280057,,,Miguel Pais de Figueiredo,Sousa,add,Miguel Pais de Figueiredo Sousa,Cânones,,0000-00-00,False,
221359,Vagos,,Miguel Pais,Arede,add,Miguel Pais Arede,Cânones,Manuel de Arede,1608-01-17,False,
148316,Vagos,,Miguel Pais de Arêde,Pais,cut,Miguel Pais,,,0000-00-00,False,
238759,Avelãs,,Miguel Pereira,Miranda,add,Miguel Pereira Miranda,,Sebastião Pereira,0000-00-00,False,
310914,Amarante,,Miguel Pereira Valente,Pereira,cut,Miguel Pereira,Cânones,João Pereira,0000-00-00,False,
243253,Portel,,Miguel de Pina,de Oliveira,add,Miguel de Pina de Oliveira,,,0000-00-00,False,
198117,Braga,,Miguel Pinheiro Correia,Pinheiro,cut,Miguel Pinheiro,Cânones,António Correia,0000-00-00,False,
287843,Aveiro,,Miguel Pinto da Mota,Miguel Pinto da Mota Tavares de Reimão,rep,Miguel Pinto da Mota Tavares de Reimão,,,0000-00-00,False,
287843,Feira,,Miguel Pinto da Mota,Miguel Pinto da Mota Tavares de Reimão,rep,Miguel Pinto da Mota Tavares de Reimão,,,0000-00-00,False,
244934,Montemor,,Miguel Pinto de Faria,Pinto,cut,Miguel Pinto,,,0000-00-00,False,
244934,Novo,,Miguel Pinto de Faria,Pinto,cut,Miguel Pinto,,,0000-00-00,False,
244934,o,,Miguel Pinto de Faria,Pinto,cut,Miguel Pinto,,,0000-00-00,False,
309176,,,Miguel Pinto,Silva,add,Miguel Pinto Silva,Artes,,1733-04-14,False,
194707,Alvito,,Miguel Rodrigues Coelho,Rodrigues,cut,Miguel Rodrigues,Artes,Miguel Rodrigues,0000-00-00,False,
165930,Messejana,,Miguel Romão José Xavier do Espírito Santo,Romão,cut,Miguel Romão,,,0000-00-00,False,
223362,Covilhã,,Miguel de Sequeira,Castelo Branco,add,Miguel de Sequeira Castelo Branco,,Filipe Caldeira Castelo Branco,0000-00-00,False,
141889,Cantanhede,,Miguel da Silveira Aires,,novid,Miguel da Silveira Aires,,Lourenço Tomé de Oliveira,0000-00-00,False,
148018,Cantanhede,,Miguel da Silveira Arês,Silveira,cut,Miguel da Silveira,,Lourenço Tomé de Oliveira,0000-00-00,False,
231626,Coimbra,,Miguel Simoi,Coelho,add,Miguel Simoi Coelho,Leis,,1686-10-01,False,
231573,Coimbra,,Miguel Simões,Coelho,add,Miguel Simões Coelho,,,0000-00-00,False,
194716,,,Miguel Simões Coelho,Simões,cut,Miguel Simões,,,0000-00-00,False,
233258,Lisboa,,Miguel Soares de Albergaria,Soares,cut,Miguel Soares,Leis,André Taveira,1600-10-07,False,
198793,,,Miguel Sousa Borges Leal,Castelo Branco,add,Miguel Sousa Borges Leal Castelo Branco,,,0000-00-00,False,
186410,Campo Maior,,Miguel de Sousa Borges,Leal Castro,add,Miguel de Sousa Borges Leal Castro,,,0000-00-00,False,
186410,Maranhão,,Miguel de Sousa Borges,Leal Castro,add,Miguel de Sousa Borges Leal Castro,,,0000-00-00,False,
129595,Beco,,Miguel de Sousa Caldeira,Sousa,cut,Miguel de Sousa,,Manuel Caldeira,0000-00-00,False,
136507,Moreira,,Miguel Tavares Cardoso,Tavares,cut,Miguel Tavares,Cânones,,0000-00-00,False,
158513,Instituta,,Miguel Teixeira de Carvalho,,novid,Miguel Teixeira de Carvalho,Cursos jurídicos (Cânones ou Leis),,0000-00-00,False,
201725,Vila Verde,,Miguel Teixeira,Rebelo,add,Miguel Teixeira Rebelo,Cânones,,1698-10-01,False,
150506,Lousã,,Narciso António da Fonseca Barata,da Fonseca,cut,Narciso António da Fonseca,,,0000-00-00,False,
271962,Braga,,Narciso Joaquim de Araújo,Soares,add,Narciso Joaquim de Araújo Soares,,,0000-00-00,False,
289088,Santa Marinha do Prado,,Narciso Xavier de Araújo e Carvalho,Araújo,cut,Narciso Xavier de Araújo,Cânones,João Alves de Carvalho,1766-05-31,False,
295004,Porto,,Nicolau de Almeida Lencastre Sousa e Sá,Nicolau de Almeida de Sousa e Sá de Lencastre,rep,Nicolau de Almeida de Sousa e Sá de Lencastre,,Gonçalo de Almeida,0000-00-00,False,
251570,Outeiros,,Nicolau Batista de Figueiredo Távora e Morais,Figueiredo,cut,Nicolau Batista de Figueiredo,,,0000-00-00,False,
185906,Lisboa,,Nicolau Bonjardim,Mongiardino,add,Nicolau Bonjardim Mongiardino,,,0000-00-00,False,
284751,Coimbra,,Nicolau Cabral de Melo Abreu Magalhães,Nicolau Cabral Melo Pinto,rep,Nicolau Cabral Melo Pinto,,,0000-00-00,False,
284751,Papízios,,Nicolau Cabral de Melo Abreu Magalhães,Nicolau Cabral Melo Pinto,rep,Nicolau Cabral Melo Pinto,,,0000-00-00,False,
203981,Massarelos,,Nicolau da Costa,Araújo,add,Nicolau da Costa Araújo,,,0000-00-00,False,
149336,Lisboa,,Nicolau Faria de Azevedo,,novid,Nicolau Faria de Azevedo,,Bartolomeu de Faria,0000-00-00,False,
162904,Ilha da Madeira,,Nicolau Francisco,Silva,add,Nicolau Francisco Silva,,,0000-00-00,False,
162905,Sebal Grande,,Nicolau Francisco,Silva,add,Nicolau Francisco Silva,Cânones,,1757-10-01,False,
248501,Lagares,,Nicolau Garcia Pinto,Garcia,cut,Nicolau Garcia,,António Garcia,0000-00-00,False,
313129,Açores,,Nicolau Joaquim Borges Rebelo,Borges,cut,Nicolau Joaquim Borges,Cânones,António Rebelo Borges,0000-00-00,False,
313129,São Miguel,,Nicolau Joaquim Borges Rebelo,Borges,cut,Nicolau Joaquim Borges,Cânones,António Rebelo Borges,0000-00-00,False,
310504,,,Nicolau Joaquim Borges Relo da Silveira,Borges,cut,Nicolau Joaquim Borges,,,0000-00-00,False,
253650,Faro,,Nicolau Lopes,Costa,add,Nicolau Lopes Costa,,Francisco Lopes da Costa,0000-00-00,False,
158519,Ferreira,,Nicolau Monteiro de Carvalho,Monteiro,cut,Nicolau Monteiro,Cânones,,1717-11-22,False,
251569,Torres Vedras,,Nicolau de Morais,Amado,add,Nicolau de Morais Amado,,,0000-00-00,False,
176487,Vila Nova de Portimão,,Nicolau Oliveira,Morais,add,Nicolau Oliveira Morais,,,0000-00-00,False,
316513,Pinhanços,,Nicolau Pereira de Mendonça do Amaral e Vasconcelos,Nicolau Pereira de Mendonça Falcão,rep,Nicolau Pereira de Mendonça Falcão,,,0000-00-00,False,
145872,Porto de Mós,,Nicolau da Silva Anaia,da Silva,cut,Nicolau da Silva,,,0000-00-00,False,
229777,Évora,,Nicolau da Silva,Piamonte,add,Nicolau da Silva Piamonte,Cânones,Manuel da Silva,1589-10-29,False,
240912,Évora,,Nicolau da Silva de Piemonte,Silva,cut,Nicolau da Silva,Cursos jurídicos (Cânones ou Leis),Manuel da Silva,1589-10-29,False,
242982,Baía,,Nicolau Teixeira de Carvalho Soutomaior,Carvalho,cut,Nicolau Teixeira de Carvalho,,,0000-00-00,False,
196336,Torres Novas,,Nicolau de Torres Cordeiro,Torres,cut,Nicolau de Torres,Cânones,,1666-10-15,False,
204710,Torres Vedras,,Nicolau de Torres,Cordeiro,add,Nicolau de Torres Cordeiro,,,0000-00-00,False,
152147,Castelo de Vide,,Nicolau Zuzarte da Silva Barros,Castelo Branco,add,Nicolau Zuzarte da Silva Barros Castelo Branco,,,0000-00-00,False,
241777,Lisboa,,Nuno Aleixo de Sousa,Távora,add,Nuno Aleixo de Sousa Távora,Cânones,,0000-00-00,False,
199208,Lisboa,,Nuno Aleixo de Távora,Sousa,add,Nuno Aleixo de Távora Sousa,Cânones,Condes de Santiago,1741-10-01,False,
136519,Lamego,,Nuno Cardoso,Nuno Fernandes Cardoso,rep,Nuno Fernandes Cardoso,Leis,Diogo Saraiva,1607-10-19,False,
136526,,,Nuno Fernandes Cardoso,Nuno Cardoso,rep,Nuno Cardoso,,,0000-00-00,False,
130281,Lisboa,,Nuno da Câmara,Nuno Casimiro da Câmara e Nuno José da Câmara,rep,Nuno Casimiro da Câmara e Nuno José da Câmara,,,0000-00-00,False,
130516,Lisboa,,Nuno Casimiro da Câmara,Nuno da Câmara e Nuno José da Câmara,rep,Nuno da Câmara e Nuno José da Câmara,Cânones,,1740-10-01,False,
130517,Lisboa,,Nuno José da Câmara,Nuno Casimiro da Câmara,rep,Nuno Casimiro da Câmara,,,0000-00-00,False,
212411,Lisboa,,Nuno da Cunha de Sá,Cunha,cut,Nuno da Cunha,Teologia,Duarte da Cunha,0000-00-00,False,
179035,Alcafozes,,Nuno Gomes,Fonseca,add,Nuno Gomes Fonseca,Cânones,,0000-00-00,False,
207991,Portel,,Nuno de Oliveira Valezim,Nuno Gonçalves de Oliveira e vide Valencim,rep,Nuno Gonçalves de Oliveira e vide Valencim,Leis,,1665-10-14,False,
176490,Portel,,Nuno Gonçalves de Oliveira,de Oliveira Valezim e,add,Nuno Gonçalves de Oliveira de Oliveira Valezim e,Teologia,,0000-00-00,False,
272137,Lisboa,,Nuno José da Cunha e Ataide,Cunha,cut,Nuno José da Cunha,Cânones,Condes de Ponblide,0000-00-00,False,
253658,,,Nuno Lopes,,novid,Nuno Lopes,Artes,,0000-00-00,False,
151016,Arazede,,Nuno Mendes Barreto Barbuda,Barreto,cut,Nuno Mendes Barreto,,Tomás Mendes Barbuda,0000-00-00,False,
318381,Coimbra,,Nuno Mendes Vieira,Mendes,cut,Nuno Mendes,,Bernardo António,0000-00-00,False,
207468,Portel,,Nuno de Oliveira Valencim,Valezim,add,Nuno de Oliveira Valencim Valezim,,,0000-00-00,False,
189694,,,Nuno da Rocha,Nuno dos Santos,rep,Nuno dos Santos,,,0000-00-00,False,
216971,,,Nuno de Santa Maria,,novid,Nuno de Santa Maria,Teologia,,0000-00-00,False,
229783,Lisboa,,Nuno da Silva,Teles,add,Nuno da Silva Teles,Cânones,Conde de Vilar Maior,0000-00-00,False,
202498,Lisboa,,Nuno da Silva Telo,Silva,cut,Nuno da Silva,,,0000-00-00,False,
131553,Alentejo,,Nuno Vaz Fialho,Vaz,cut,Nuno Vaz,Cânones,Gaspar Fialho,1583-11-07,False,
131553,Alentejo,,Nuno Vaz Fialho,Vaz,cut,Nuno Vaz,Leis,Gaspar Fialho,1583-11-07,False,
131553,Viana,,Nuno Vaz Fialho,Vaz,cut,Nuno Vaz,Cânones,Gaspar Fialho,1583-11-07,False,
131553,Viana,,Nuno Vaz Fialho,Vaz,cut,Nuno Vaz,Leis,Gaspar Fialho,1583-11-07,False,
212885,Viana do Alentejo,,Nuno Vaz,Fialho,add,Nuno Vaz Fialho,,,0000-00-00,False,
238905,Porto,,Nuno Álvares Pereira,Nuno Álvares,cut,Nuno Álvares,Cânones,Jorge Novais,1600-11-14,False,
144644,Vouzela,,Nuno Álvares,Pereira,add,Nuno Álvares Pereira,Cânones,,1608-06-25,False,
198522,Tentúgal,,Onofre Couceiro Tavares,Couceiro,cut,Onofre Couceiro,,Manuel Tavares,0000-00-00,False,
220438,Porto,,Pantaleão Alvo Rodrigues,Pantaleão Alvo Brandão,rep,Pantaleão Alvo Brandão,,Simão Alvo Godinho,0000-00-00,False,
238922,Porto,,Pantaleão de Araújo Pereira,Araújo,cut,Pantaleão de Araújo,,Domingos Pereira,0000-00-00,False,
150962,Benviver,,Pantaleão Barbosa,Paiva,add,Pantaleão Barbosa Paiva,Cânones,,0000-00-00,False,
170147,Portalegre,,Pantaleão Fronteira das Neves,Pantaleão das Neves Fronteira,rep,Pantaleão das Neves Fronteira,,,0000-00-00,False,
169044,Portalegre,,Pantaleão das Neves Fronteira,Panteleão Fronteira das Neves,add,Pantaleão das Neves Fronteira Panteleão Fronteira das Neves,Cânones,,1725-10-01,False,
285584,,,Pascoal Bernardino de Sales Lopes de Matos,Pascoal Bernardino de Matos,rep,Pascoal Bernardino de Matos,,,0000-00-00,False,
229795,Coimbra,,Pascoal Luís Ferreira e Silva,Pascoal Luís da Ressureição,rep,Pascoal Luís da Ressureição,,,0000-00-00,False,
284045,Coimbra,,Pascoal Luís,Pascoal Luís Ferreira e Silva,rep,Pascoal Luís Ferreira e Silva,Cânones,António Luís da Silva,0000-00-00,False,
280062,Águeda,,Patrício de Sousa Ribeiro e Figueiredo,Patrício José de Sousa Ribeiro,rep,Patrício José de Sousa Ribeiro,,,0000-00-00,False,
172925,Lisboa,,Patrício José Matoso,Patrício José,cut,Patrício José,,,0000-00-00,False,
253667,Cotas,,Patrício Lopes,Vidigueira,add,Patrício Lopes Vidigueira,,Manuel Luís,0000-00-00,False,
310176,Albergaria-a-Velha,,Patrício Luís Ferreira Tavares da Silva,Tavares,cut,Patrício Luís Ferreira Tavares,,,0000-00-00,False,
141442,Lisboa,,Paulo Afonso,Albuquerque,add,Paulo Afonso Albuquerque,,João de Brito Caldeira,0000-00-00,False,
138812,Cernache do Bonjardim,,Paulo Aires de Figueiredo,Paulo Lopes Aires de Figueiredo,rep,Paulo Lopes Aires de Figueiredo,,Bento Aires de Figueireo,0000-00-00,False,
149153,Celorico,,Paulo de Azevedo,Coutinho,add,Paulo de Azevedo Coutinho,Cânones,,0000-00-00,False,
251584,Porto,,Paulo Carneiro de Morais,Paulo Carneiro de Araújo,rep,Paulo Carneiro de Araújo,,João Carneiro de Morais,0000-00-00,False,
166588,Lisboa,,Paulo Chamamorro Freire,Chamorro,add,Paulo Chamamorro Freire Chamorro,,João Freire,0000-00-00,False,
192871,,,Paulo Couceiro de Almeida Homem,Paulo José Simões Couceiro,rep,Paulo José Simões Couceiro,,,0000-00-00,False,
242985,Marco de Canaveses,,Paulo da Cunha Soutomaior,Cunha,cut,Paulo da Cunha,,Gaspar Monteiro,0000-00-00,False,
189939,Lisboa,,Paulo Feio Castelo Branco,Feio,cut,Paulo Feio,,,0000-00-00,False,
179041,,,Paulo Gomes,,novid,Paulo Gomes,Artes,,0000-00-00,False,
179761,Alpedrinha,,Paulo Gonçalves,Carvalho,add,Paulo Gonçalves Carvalho,Cânones,António Gonçalves,1686-10-01,False,
355027,Guarda,,Paulo José Borges Sousa,Cerqueira,add,Paulo José Borges Sousa Cerqueira,,,0000-00-00,False,
281045,Guarda,,Paulo José Borges,Cerqueira,add,Paulo José Borges Cerqueira,,,0000-00-00,False,
229848,Viseu,,Paulo José Gomes da Silva,Paulo José Gomes,cut,Paulo José Gomes,Cânones,,0000-00-00,False,
194857,Lisboa,,Paulo José,Paulo José de Andrade,rep,Paulo José de Andrade,,Manuel Paulo de Andrade,0000-00-00,False,
189713,Guimarães,,Paulo Lopes da Rocha,Paulo da Rocha de Gouveia,rep,Paulo da Rocha de Gouveia,Cânones,Pedro Vaz de Gouveia,0000-00-00,False,
229855,Moimenta da Beira,,Paulo Luís da Silva,Magalhães,add,Paulo Luís da Silva Magalhães,,,0000-00-00,False,
183887,Redinha,,Paulo Manso,Preto,add,Paulo Manso Preto,Cânones,,0000-00-00,False,
206453,Brasil,,Paulo Mascarenhas Coutinho,Mascarenhas,cut,Paulo Mascarenhas,Cânones,Luís Coutinho de Oliveira,1726-10-01,False,
206453,Rio de Janeiro,,Paulo Mascarenhas Coutinho,Mascarenhas,cut,Paulo Mascarenhas,Cânones,Luís Coutinho de Oliveira,1726-10-01,False,
207003,Rio de Janeiro,,Paulo Mascarenhas Couto,Mascarenhas,cut,Paulo Mascarenhas,,,0000-00-00,False,
220541,Ponte de Lima,,Paulo de Meireles Pacheco,Meireles,cut,Paulo de Meireles,,,0000-00-00,False,
168208,,,Paulo de Moura da Natavidade,Moura,cut,Paulo de Moura,,,0000-00-00,False,
150507,Góis,,Paulo das Neves Barata,Neves,cut,Paulo das Neves,,Domingos das Neves,0000-00-00,False,
216009,Barcelos,,Paulo Nunes Victória,Nunes,cut,Paulo Nunes,,,0000-00-00,False,
173648,Barcelos,,Paulo Nunes,Vitória,add,Paulo Nunes Vitória,Leis,,1552-11-00,False,
225105,Pontével,,Paulo Peixoto,Barreto,add,Paulo Peixoto Barreto,Cânones,Francisco Barreto,0000-00-00,False,
248531,Lisboa,,Paulo Pinto,Ribeiro,add,Paulo Pinto Ribeiro,,,0000-00-00,False,
159727,,,Paulo Ribeiro da Fonseca,Paulo Ribeiro da Fonseca Guimarães,rep,Paulo Ribeiro da Fonseca Guimarães,,,0000-00-00,False,
180217,Guimarães,,Paulo da Rocha de Gouveia,Lopes e,add,Paulo da Rocha de Gouveia Lopes e,Cânones,Pedro Vaz de Gouveia,1653-11-20,False,
180217,Guimarães,,Paulo da Rocha de Gouveia,Lopes e,add,Paulo da Rocha de Gouveia Lopes e,Leis,Pedro Vaz de Gouveia,1653-11-20,False,
189699,Guimarães,,Paulo da Rocha,Gouveia,add,Paulo da Rocha Gouveia,,,0000-00-00,False,
229820,Fermelã,,Paulo da Silva,Almeida,add,Paulo da Silva Almeida,,,0000-00-00,False,
144084,Santo Tirso,,Paulo da Silva de Almeida,Silva,cut,Paulo da Silva,,Paulo da Silva,0000-00-00,False,
212886,Braga,,Paulo Vaz,Campos,add,Paulo Vaz Campos,,,0000-00-00,False,
141447,Coimbra,,Pedro Afonso,Figueiredo,add,Pedro Afonso Figueiredo,Cânones,,1573-06-11,False,
141447,Coimbra,,Pedro Afonso,Figueiredo,add,Pedro Afonso Figueiredo,Leis,,1573-06-11,False,
141450,Mortágua,,Pedro Afonso,Figueiredo,add,Pedro Afonso Figueiredo,Cânones,Paulo Ramires,0000-00-00,False,
138952,,,Pedro Afonso de Figueiredo,Afonso,cut,Pedro Afonso,,,0000-00-00,False,
295346,Viana,,Pedro de Alcantara Pereira,Sampaio,add,Pedro de Alcantara Pereira Sampaio,Cânones,Belchior Pereira Lima,0000-00-00,False,
142441,Nisa,,Pedro Alcoforado,Pimenta,add,Pedro Alcoforado Pimenta,,,0000-00-00,False,
204180,Ilgares,,Pedro de Alcântara e Costa,Alcântara,cut,Pedro de Alcântara,,,0000-00-00,False,
270344,,,Pedro de Almeida,,novid,Pedro de Almeida,,,0000-00-00,False,
149919,Lisboa,,Pedro Alves Sanches de Baena,Sanches,cut,Pedro Alves Sanches,,,0000-00-00,False,
211158,Sebal,,Pedro Amado da Cunha e Vasconcelos,Cunha,cut,Pedro Amado da Cunha,,,0000-00-00,False,
145679,Prova,,Pedro do Amaral,Frutuoso,add,Pedro do Amaral Frutuoso,,,0000-00-00,False,
271011,,,Pedro Machado de Melo Araújo e Amorosa,Pedro Amorosa,rep,Pedro Amorosa,,,0000-00-00,False,
147249,Leiria,,Pedro Antunes,Carreira,add,Pedro Antunes Carreira,Cânones,Pedro Fernandes,0000-00-00,False,
202366,Vila Nova de Portimão,,Pedro António Teles,Pedro António Gonçalves,rep,Pedro António Gonçalves,Leis,,0000-00-00,False,
146560,Lisboa,,Pedro António de Pina Manique Nogueira de Matos e Andrade,Pina Manique,cut,Pedro António de Pina Manique,Cursos jurídicos (Cânones ou Leis),,0000-00-00,False,
201779,Basto,,Pedro António Teixeira,de Carvalho,add,Pedro António Teixeira de Carvalho,,,0000-00-00,False,
201779,Cerdeira,,Pedro António Teixeira,de Carvalho,add,Pedro António Teixeira de Carvalho,,,0000-00-00,False,
277311,Braga,,Pedro António Gajo,Pedro António,cut,Pedro António,Leis,Marcos Fernandes,1755-07-22,False,
266150,Algarve,,Pedro António,Pedro António Gonçalves e vide Pedro António Teles,rep,Pedro António Gonçalves e vide Pedro António Teles,Leis,Diogo Gonçalves Henriques,0000-00-00,False,
269318,Batalha,,Pedro Barba Alardo,Pedro Correia de Mesquita Barba e Alardo,rep,Pedro Correia de Mesquita Barba e Alardo,Leis,Manuel Correia de Mesquita Barba,0000-00-00,False,
